population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,650,Urogenital congenital anomalies,1,Number,2023,8.58025325557e-05,0.0003873707994316,9.0056298639e-06
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,650,Urogenital congenital anomalies,1,Number,2023,291625.4523922298,375293.6214007047,229383.4876620171
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,650,Urogenital congenital anomalies,1,Number,2023,299129.82359797205,384544.79402483616,236680.02502595
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,650,Urogenital congenital anomalies,1,Number,2023,196677.45217996923,268552.7173145504,147983.12420403954
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,650,Urogenital congenital anomalies,1,Number,2023,196241.3599967904,268060.70792928565,147982.5746741786
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,650,Urogenital congenital anomalies,1,Number,2023,187231.74024091905,246348.5353144472,147040.47621911592
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,650,Urogenital congenital anomalies,1,Number,2023,188919.19236340947,246405.12035998207,145667.9635669997
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,651,Digestive congenital anomalies,1,Number,2023,4362.308691512146,5677.026266781147,3443.7858448195466
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,651,Digestive congenital anomalies,1,Number,2023,4005.398250393111,5191.3539846898375,3137.498525318821
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,651,Digestive congenital anomalies,1,Number,2023,12518.74563899351,16339.529181505332,9805.738747110254
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,651,Digestive congenital anomalies,1,Number,2023,11545.252799209698,14997.81217965428,9000.622669562134
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,651,Digestive congenital anomalies,1,Number,2023,311589.4040663706,402010.2850176944,235157.33140962583
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,651,Digestive congenital anomalies,1,Number,2023,295561.9318275205,380373.8996199587,221962.00321692947
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,651,Digestive congenital anomalies,1,Number,2023,176446.50775792042,229899.53633991184,132782.21763081546
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,651,Digestive congenital anomalies,1,Number,2023,171879.27858640297,222176.03911508629,129276.79199566788
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,651,Digestive congenital anomalies,1,Number,2023,112095.72638918548,142080.25385362166,84797.61033614812
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,651,Digestive congenital anomalies,1,Number,2023,112283.12133471217,142386.1278428996,84564.6757552209
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,651,Digestive congenital anomalies,1,Number,2023,77660.41895369926,100348.87273519405,58376.40622112297
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,651,Digestive congenital anomalies,1,Number,2023,80666.10327062958,103409.0857770662,60733.117405997335
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,651,Digestive congenital anomalies,1,Number,2023,59725.24095919168,77076.9294737432,45441.73542796773
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,651,Digestive congenital anomalies,1,Number,2023,63527.67141508401,82019.34641004968,48398.05900387166
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,651,Digestive congenital anomalies,1,Number,2023,50204.14058271404,64352.85231281897,38133.71028664785
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,651,Digestive congenital anomalies,1,Number,2023,53912.03473033098,69417.88255311038,40666.49723918422
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,651,Digestive congenital anomalies,1,Number,2023,42529.70379221975,54735.70435661377,32220.295130614464
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,651,Digestive congenital anomalies,1,Number,2023,46292.6460850764,59255.91851934945,35482.0073009702
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,651,Digestive congenital anomalies,1,Number,2023,34761.42395217188,44632.65421799002,26473.89904153145
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,651,Digestive congenital anomalies,1,Number,2023,38354.87306271352,48883.2211024424,29599.476085935512
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,651,Digestive congenital anomalies,1,Number,2023,28930.30810725661,37043.55300162942,22323.17021345853
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,651,Digestive congenital anomalies,1,Number,2023,32351.84874620252,41209.1061117153,25416.32311652115
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,651,Digestive congenital anomalies,1,Number,2023,25137.47041889183,32124.110502613785,19568.350626066916
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,651,Digestive congenital anomalies,1,Number,2023,28796.05584593136,36482.687992226,22620.521282012596
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,651,Digestive congenital anomalies,1,Number,2023,21082.82487552301,27148.10300089625,16562.85348996125
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,651,Digestive congenital anomalies,1,Number,2023,25123.08928756388,31850.30623731756,19628.733881989257
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,651,Digestive congenital anomalies,1,Number,2023,16798.78439320525,21506.101368856085,13301.68874742266
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,651,Digestive congenital anomalies,1,Number,2023,20965.16047314902,26408.264127674367,16586.31060224344
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,651,Digestive congenital anomalies,1,Number,2023,13031.877593212766,16640.600992867625,10245.893913477645
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,651,Digestive congenital anomalies,1,Number,2023,16975.34707140255,21353.630584400413,13495.49835271699
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,651,Digestive congenital anomalies,1,Number,2023,9346.330032977963,11973.28374038596,7217.437716249862
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,651,Digestive congenital anomalies,1,Number,2023,12928.946230510552,16398.627376420798,10125.01254185242
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,651,Digestive congenital anomalies,1,Number,2023,5851.387790923363,7610.246043207323,4443.925118819719
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,651,Digestive congenital anomalies,1,Number,2023,8614.63134075697,11027.67752386998,6623.859939892594
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,651,Digestive congenital anomalies,1,Number,2023,3431.473075851532,4503.178176341247,2570.70925135657
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,651,Digestive congenital anomalies,1,Number,2023,5697.700658729595,7321.34503956812,4290.502373162273
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,651,Digestive congenital anomalies,1,Number,2023,1678.5770780327937,2219.6957708637674,1245.253452235717
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,651,Digestive congenital anomalies,1,Number,2023,3279.147787763434,4221.400428482009,2430.1079513011923
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,651,Digestive congenital anomalies,1,Number,2023,579.0537173505905,771.8982514976274,425.1383893323749
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,651,Digestive congenital anomalies,1,Number,2023,1391.5706213978387,1809.4637024327124,1020.4639236520424
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,651,Digestive congenital anomalies,1,Number,2023,314893.3581049338,394444.6449510477,244772.66282490623
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,651,Digestive congenital anomalies,1,Number,2023,294078.1078873464,368884.7716534752,228584.61378061323
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,651,Digestive congenital anomalies,1,Number,2023,148.92189639663806,199.92268065838056,107.5609928669706
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,651,Digestive congenital anomalies,1,Number,2023,470.7512064564578,616.2645782801297,337.7862236047277
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,651,Digestive congenital anomalies,1,Number,2023,146603.41272865376,185303.21109443536,114268.78094333898
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,651,Digestive congenital anomalies,1,Number,2023,136268.33096139235,172132.01247926574,104667.77444729392
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,651,Digestive congenital anomalies,1,Number,2023,84369.14397551767,110195.76657447062,65599.59540149214
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,651,Digestive congenital anomalies,1,Number,2023,78030.36969021038,101515.69535239508,60126.56315956022
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,651,Digestive congenital anomalies,1,Number,2023,86064.07333680967,110891.64185126525,66656.29693080278
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,651,Digestive congenital anomalies,1,Number,2023,79808.61291351453,102470.81057607807,60851.29981038683
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,652,Other congenital birth defects,1,Number,2023,2681.59626965701,4202.832406228996,1478.6131896006464
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,652,Other congenital birth defects,1,Number,2023,1873.3006356522076,2985.106427388799,1002.4945980336012
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,652,Other congenital birth defects,1,Number,2023,7959.02632407395,12475.899615680695,4388.449313726725
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,652,Other congenital birth defects,1,Number,2023,5572.830144780717,8880.018602972224,2981.799577976833
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,652,Other congenital birth defects,1,Number,2023,730578.1662326577,1144175.2375443962,403282.52436672
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,652,Other congenital birth defects,1,Number,2023,511918.4433990453,817520.3577375435,271973.35952049925
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,652,Other congenital birth defects,1,Number,2023,726209.5086211393,1135274.2954050065,401509.5627330572
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,652,Other congenital birth defects,1,Number,2023,510966.3691046552,814975.5445416371,271935.29138208873
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,652,Other congenital birth defects,1,Number,2023,693963.4575053524,1082114.1719948817,384475.6724420802
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,652,Other congenital birth defects,1,Number,2023,492574.1041963099,785258.0626554745,262460.9884135489
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,652,Other congenital birth defects,1,Number,2023,642768.4358799604,1000095.6310245974,356639.47670870426
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,652,Other congenital birth defects,1,Number,2023,466090.3187254439,743328.5534478074,248272.1314923168
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,652,Other congenital birth defects,1,Number,2023,602419.8654302746,935930.0905792112,334336.48662847746
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,652,Other congenital birth defects,1,Number,2023,441311.61238279945,705123.2653821653,234295.1894573485
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,652,Other congenital birth defects,1,Number,2023,578653.1044070534,897594.158130445,320856.68179
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,652,Other congenital birth defects,1,Number,2023,418360.7876433877,671069.7053490044,219723.31427361435
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,652,Other congenital birth defects,1,Number,2023,546200.4737743223,846898.3188662953,302520.16521840735
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,652,Other congenital birth defects,1,Number,2023,391222.2142350244,629531.5784949966,203665.86831809272
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,652,Other congenital birth defects,1,Number,2023,481016.6722420126,745612.316119356,266237.2872413664
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,652,Other congenital birth defects,1,Number,2023,344422.72270680213,554462.639676788,179058.91194449316
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,652,Other congenital birth defects,1,Number,2023,417020.8607298083,648967.527554359,230620.09217667545
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,652,Other congenital birth defects,1,Number,2023,299820.73994047486,485555.6751580076,154209.8122866676
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,652,Other congenital birth defects,1,Number,2023,367038.2503180134,579583.4286696224,200288.55094461408
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,652,Other congenital birth defects,1,Number,2023,270176.61626395147,440844.3883383625,136959.15101867315
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,652,Other congenital birth defects,1,Number,2023,311205.78193910426,491101.8461728668,169393.67992458818
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,652,Other congenital birth defects,1,Number,2023,238181.6772528524,390838.00710807816,119410.46465863333
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,652,Other congenital birth defects,1,Number,2023,255886.4138315977,404593.0238091168,139284.5897068932
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,652,Other congenital birth defects,1,Number,2023,201214.22147848128,329753.89787418745,101171.30207418952
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,652,Other congenital birth defects,1,Number,2023,202331.56434153023,319438.5915300731,109606.0659480747
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,652,Other congenital birth defects,1,Number,2023,163077.64210186186,269015.8343230303,80643.50099751787
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,652,Other congenital birth defects,1,Number,2023,144640.37807176771,228908.77320741388,77426.76929425943
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,652,Other congenital birth defects,1,Number,2023,122311.664804964,202996.2415011294,59421.94520516439
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,652,Other congenital birth defects,1,Number,2023,89016.35561743233,140996.11717476242,47411.75905752892
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,652,Other congenital birth defects,1,Number,2023,79541.08847382097,132401.52000343087,38330.48020147041
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,652,Other congenital birth defects,1,Number,2023,49533.79159111828,79103.31770793597,25955.98137600724
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,652,Other congenital birth defects,1,Number,2023,49906.66144763227,83845.87791632183,23449.4088122522
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,652,Other congenital birth defects,1,Number,2023,22670.071201887626,36637.16275003471,11587.682666332948
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,652,Other congenital birth defects,1,Number,2023,26892.67269031968,45764.85909301791,12306.436977154228
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,652,Other congenital birth defects,1,Number,2023,7455.754641685641,12137.134452741297,3756.919224122702
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,652,Other congenital birth defects,1,Number,2023,10286.090486868929,17744.465836917378,4603.727725257302
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,652,Other congenital birth defects,1,Number,2023,422796.6290880577,663802.9178575758,233276.4024389975
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,652,Other congenital birth defects,1,Number,2023,296507.1051404964,472557.8978453133,158128.24643006187
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,652,Other congenital birth defects,1,Number,2023,1952.632574354766,3173.8048233572777,986.364296112629
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,652,Other congenital birth defects,1,Number,2023,3338.695171221739,5797.677571904829,1473.555921682309
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,652,Other congenital birth defects,1,Number,2023,137936.6979944409,216275.7378948714,76081.51018062823
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,652,Other congenital birth defects,1,Number,2023,96684.90024335132,153906.11978845333,51678.08224584146
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,652,Other congenital birth defects,1,Number,2023,58519.03099139517,91733.4893912428,32267.992900416262
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,652,Other congenital birth defects,1,Number,2023,40985.6783557364,65303.28680372148,21925.979702646484
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,652,Other congenital birth defects,1,Number,2023,68520.48093005037,107416.35942676592,37787.04443129764
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,652,Other congenital birth defects,1,Number,2023,47983.20836405063,76430.15034372408,25661.543076739566
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,653,Skin and subcutaneous diseases,1,Number,2023,5812.411788033424,6481.484629702585,5201.299080016668
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,653,Skin and subcutaneous diseases,1,Number,2023,5884.138615929767,6496.304574867333,5346.495362869822
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,653,Skin and subcutaneous diseases,1,Number,2023,72184.3324672572,80819.90070168013,63929.560476446975
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,653,Skin and subcutaneous diseases,1,Number,2023,72714.36198122686,80788.01492570003,65519.41361809738
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,653,Skin and subcutaneous diseases,1,Number,2023,92727133.08208746,108188325.60641322,78729013.16554964
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,653,Skin and subcutaneous diseases,1,Number,2023,92695100.9763634,106307359.16316164,79865824.8575226
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,653,Skin and subcutaneous diseases,1,Number,2023,79584101.16386425,98166448.01489596,67092649.93658907
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,653,Skin and subcutaneous diseases,1,Number,2023,79882138.56618616,96898630.04243644,68392409.76249036
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,653,Skin and subcutaneous diseases,1,Number,2023,57154697.57197934,65182060.21738706,49971978.72999767
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,653,Skin and subcutaneous diseases,1,Number,2023,59835989.01897186,67514596.59071386,52750379.16704492
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,653,Skin and subcutaneous diseases,1,Number,2023,35742024.12305598,39842314.643580094,32642811.21409952
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,653,Skin and subcutaneous diseases,1,Number,2023,38923377.22709905,43492376.68145043,35565940.64965621
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,653,Skin and subcutaneous diseases,1,Number,2023,30408371.01614222,34519968.4298317,27013780.09579475
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,653,Skin and subcutaneous diseases,1,Number,2023,33545512.93318849,37881344.7578163,30158238.948829517
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,653,Skin and subcutaneous diseases,1,Number,2023,29346113.82557982,33741931.10604419,26064868.820885908
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,653,Skin and subcutaneous diseases,1,Number,2023,32483360.682246365,37068428.73065004,28751637.97593165
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,653,Skin and subcutaneous diseases,1,Number,2023,27949705.27651948,32116262.6400032,25027941.853104856
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,653,Skin and subcutaneous diseases,1,Number,2023,31301843.70071129,35755615.496343315,27964552.87568772
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,653,Skin and subcutaneous diseases,1,Number,2023,25166869.502873797,28371914.37971141,22670861.02195099
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,653,Skin and subcutaneous diseases,1,Number,2023,28338285.27746988,31812765.74530835,25473967.5798296
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,653,Skin and subcutaneous diseases,1,Number,2023,23936080.64316308,27249212.877294213,21416305.42186035
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,653,Skin and subcutaneous diseases,1,Number,2023,26976085.66688856,30404763.99483349,24025206.66160764
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,653,Skin and subcutaneous diseases,1,Number,2023,24508993.465539563,28260829.82616799,21944032.464900628
1,All Population,5,Prevalence,1,Global,2,Female,15,50-54 years,653,Skin and subcutaneous diseases,1,Number,2023,27793030.68793796,32357616.864084397,25109621.04011739
1,All Population,5,Prevalence,1,Global,1,Male,16,55-59 years,653,Skin and subcutaneous diseases,1,Number,2023,24316757.58335976,28546153.5181373,21118129.41702321
1,All Population,5,Prevalence,1,Global,2,Female,16,55-59 years,653,Skin and subcutaneous diseases,1,Number,2023,28268675.972559195,32707947.377871294,24680741.074081536
1,All Population,5,Prevalence,1,Global,1,Male,17,60-64 years,653,Skin and subcutaneous diseases,1,Number,2023,21740972.06031766,24816601.481644496,18990100.02488413
1,All Population,5,Prevalence,1,Global,2,Female,17,60-64 years,653,Skin and subcutaneous diseases,1,Number,2023,25690515.0669785,29239627.07745952,22438273.96372327
1,All Population,5,Prevalence,1,Global,1,Male,18,65-69 years,653,Skin and subcutaneous diseases,1,Number,2023,20858828.020222142,23962790.55107214,18449768.550169718
1,All Population,5,Prevalence,1,Global,2,Female,18,65-69 years,653,Skin and subcutaneous diseases,1,Number,2023,24868533.60546166,28778942.12245799,22165511.539224163
1,All Population,5,Prevalence,1,Global,1,Male,19,70-74 years,653,Skin and subcutaneous diseases,1,Number,2023,17806243.194029603,20402278.6948062,16052905.84117962
1,All Population,5,Prevalence,1,Global,2,Female,19,70-74 years,653,Skin and subcutaneous diseases,1,Number,2023,21560313.55576501,24834868.73657019,19541229.70343636
1,All Population,5,Prevalence,1,Global,1,Male,20,75-79 years,653,Skin and subcutaneous diseases,1,Number,2023,12470180.976514254,14267622.227687616,11200938.61990357
1,All Population,5,Prevalence,1,Global,2,Female,20,75-79 years,653,Skin and subcutaneous diseases,1,Number,2023,15236279.6541614,17563016.163481075,13737940.430603623
1,All Population,5,Prevalence,1,Global,1,Male,30,80-84 years,653,Skin and subcutaneous diseases,1,Number,2023,7951273.911478562,8910272.17962165,7170273.715964431
1,All Population,5,Prevalence,1,Global,2,Female,30,80-84 years,653,Skin and subcutaneous diseases,1,Number,2023,10488065.93911083,11873828.150907507,9486930.356830224
1,All Population,5,Prevalence,1,Global,1,Male,31,85-89 years,653,Skin and subcutaneous diseases,1,Number,2023,4298718.352523007,4734156.596673703,3959986.169493231
1,All Population,5,Prevalence,1,Global,2,Female,31,85-89 years,653,Skin and subcutaneous diseases,1,Number,2023,6543887.00018117,7189251.099617993,6052461.870874158
1,All Population,5,Prevalence,1,Global,1,Male,32,90-94 years,653,Skin and subcutaneous diseases,1,Number,2023,1725913.2485971905,1870011.7125867128,1598844.0839611995
1,All Population,5,Prevalence,1,Global,2,Female,32,90-94 years,653,Skin and subcutaneous diseases,1,Number,2023,3255298.950338305,3534852.676559504,3029994.2287113154
1,All Population,5,Prevalence,1,Global,1,Male,34,2-4 years,653,Skin and subcutaneous diseases,1,Number,2023,49547466.735034384,57044956.37743735,43751005.17418488
1,All Population,5,Prevalence,1,Global,2,Female,34,2-4 years,653,Skin and subcutaneous diseases,1,Number,2023,50994785.207832105,57447988.80211301,45902237.976844
1,All Population,5,Prevalence,1,Global,1,Male,235,95+ years,653,Skin and subcutaneous diseases,1,Number,2023,534837.3482465998,594283.6495821057,475524.5058654526
1,All Population,5,Prevalence,1,Global,2,Female,235,95+ years,653,Skin and subcutaneous diseases,1,Number,2023,1348534.4167827156,1478948.1309453065,1213835.3918811684
1,All Population,5,Prevalence,1,Global,1,Male,238,12-23 months,653,Skin and subcutaneous diseases,1,Number,2023,12857526.409351664,14530705.749604927,11595429.204750108
1,All Population,5,Prevalence,1,Global,2,Female,238,12-23 months,653,Skin and subcutaneous diseases,1,Number,2023,13376756.029323747,14837900.712922368,12230823.717051972
1,All Population,5,Prevalence,1,Global,1,Male,388,1-5 months,653,Skin and subcutaneous diseases,1,Number,2023,1804428.746091458,2038592.1509843527,1613976.80664551
1,All Population,5,Prevalence,1,Global,2,Female,388,1-5 months,653,Skin and subcutaneous diseases,1,Number,2023,1795125.1184007216,2005175.146034956,1611299.4181179
1,All Population,5,Prevalence,1,Global,1,Male,389,6-11 months,653,Skin and subcutaneous diseases,1,Number,2023,3358739.1250112616,3870804.802303432,2971751.3004003176
1,All Population,5,Prevalence,1,Global,2,Female,389,6-11 months,653,Skin and subcutaneous diseases,1,Number,2023,3330687.8620130178,3817300.850381117,2988798.390190721
1,All Population,5,Prevalence,1,Global,1,Male,2,0-6 days,654,Dermatitis,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,2,0-6 days,654,Dermatitis,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,3,7-27 days,654,Dermatitis,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,2,Female,3,7-27 days,654,Dermatitis,1,Number,2023,0.0,0.0,0.0
1,All Population,5,Prevalence,1,Global,1,Male,6,5-9 years,654,Dermatitis,1,Number,2023,30626992.73645846,32986168.556770243,28448025.139161576
1,All Population,5,Prevalence,1,Global,2,Female,6,5-9 years,654,Dermatitis,1,Number,2023,34846991.395065606,37617861.90925297,32299792.3530899
1,All Population,5,Prevalence,1,Global,1,Male,7,10-14 years,654,Dermatitis,1,Number,2023,18783832.666643426,20593087.56116004,17126525.325718958
1,All Population,5,Prevalence,1,Global,2,Female,7,10-14 years,654,Dermatitis,1,Number,2023,21462125.43312332,23503949.10308766,19628488.749425814
1,All Population,5,Prevalence,1,Global,1,Male,8,15-19 years,654,Dermatitis,1,Number,2023,13574314.820997242,16266416.668629345,11849679.164963877
1,All Population,5,Prevalence,1,Global,2,Female,8,15-19 years,654,Dermatitis,1,Number,2023,15456963.888008038,18128811.555433605,13664936.255892975
1,All Population,5,Prevalence,1,Global,1,Male,9,20-24 years,654,Dermatitis,1,Number,2023,11771048.260617984,14758463.859102516,9259259.913186274
1,All Population,5,Prevalence,1,Global,2,Female,9,20-24 years,654,Dermatitis,1,Number,2023,13358175.659352409,16885352.1725596,10782851.510960234
1,All Population,5,Prevalence,1,Global,1,Male,10,25-29 years,654,Dermatitis,1,Number,2023,11377849.668197991,15109337.578398142,8385985.669812434
1,All Population,5,Prevalence,1,Global,2,Female,10,25-29 years,654,Dermatitis,1,Number,2023,12838533.359122137,17212613.2223126,9476024.228320315
1,All Population,5,Prevalence,1,Global,1,Male,11,30-34 years,654,Dermatitis,1,Number,2023,10960382.159040997,15406232.94695926,8047417.996205826
1,All Population,5,Prevalence,1,Global,2,Female,11,30-34 years,654,Dermatitis,1,Number,2023,12361463.717562348,17324025.984036665,9311774.446123471
1,All Population,5,Prevalence,1,Global,1,Male,12,35-39 years,654,Dermatitis,1,Number,2023,9991425.57696539,13765789.808205036,7397496.894298805
1,All Population,5,Prevalence,1,Global,2,Female,12,35-39 years,654,Dermatitis,1,Number,2023,11399189.826668365,15831458.752856225,8519329.505516171
1,All Population,5,Prevalence,1,Global,1,Male,13,40-44 years,654,Dermatitis,1,Number,2023,8793399.074324507,12443484.291911656,6469878.556086039
1,All Population,5,Prevalence,1,Global,2,Female,13,40-44 years,654,Dermatitis,1,Number,2023,10044721.70186042,14019017.651338674,7433797.161963146
1,All Population,5,Prevalence,1,Global,1,Male,14,45-49 years,654,Dermatitis,1,Number,2023,8432422.466159282,11633960.293579703,5993027.209807172
1,All Population,5,Prevalence,1,Global,2,Female,14,45-49 years,654,Dermatitis,1,Number,2023,9667511.3338018,13652185.345446054,6859236.474362768
1,All Population,5,Prevalence,1,Global,1,Male,15,50-54 years,654,Dermatitis,1,Number,2023,8906061.840153802,12666436.404212777,6122272.424838168
